DateRcv,SiteNo,ArtNo,ReceiveVamt,ReceiveQty,,,,,
31/1/2022,2,5,534.7845,17,,,,,
9/4/2022,3,8,869.4,21,,,,,
9/4/2022,3,6,966,28,,,,,
9/4/2022,3,7,911.076,35,,,,,
9/4/2022,3,7,597.494,23,,,,,
9/4/2022,3,2,552,23,,,,,
1/2/2022,0,6,241.5,7,,,,,
1/2/2022,4,3,246.1,23,,,,,
1/2/2022,4,9,273.401,12,,,,,
1/2/2022,4,5,534.75,17,,,,,
1/2/2022,4,0,437,23,,,,,
1/2/2022,4,0,437,23,,,,,
1/2/2022,2,2,1434.51,43,,,,,
1/2/2022,2,7,239.683,12,,,,,
1/2/2022,1,3,246.1,23,,,,,
9/4/2022,3,9,276,12,,,,,
2/2/2022,2,9,273.401,12,,,,,
2/2/2022,2,2,1480.05,45,,,,,
2/2/2022,3,9,270.733,12,,,,,
2/2/2022,3,2,759,23,,,,,
2/2/2022,3,3,246.1,23,,,,,
2/2/2022,3,1,6927.5517,66,,,,,
2/2/2022,3,7,1037.116,46,,,,,
2/2/2022,3,6,2173.5,62,,,,,
2/2/2022,3,5,523.71,17,,,,,
2/2/2022,3,0,444.176,23,,,,,
2/2/2022,3,0,1332.528,69,,,,,
2/2/2022,3,4,394.24875,17,,,,,
2/2/2022,4,9,270.733,12,,,,,
2/2/2022,4,0,222.088,12,,,,,
2/2/2022,4,0,222.088,12,,,,,
2/2/2022,4,5,523.71,17,,,,,
2/2/2022,0,6,241.5,7,,,,,
2/2/2022,0,9,273.401,12,,,,,
2/2/2022,1,5,523.71,17,,,,,
2/2/2022,1,0,222.088,12,,,,,
2/2/2022,1,0,222.088,12,,,,,
3/2/2022,2,9,270.733,12,,,,,
3/2/2022,2,5,862.5,29,,,,,
3/2/2022,0,9,270.733,12,,,,,
3/2/2022,0,3,246.1,23,,,,,
3/2/2022,0,5,523.71,17,,,,,
3/2/2022,0,6,724.5,21,,,,,
3/2/2022,0,2,759,23,,,,,
3/2/2022,1,6,1690.5,48,,,,,
3/2/2022,1,3,246.1,23,,,,,
3/2/2022,1,9,270.3995,12,,,,,
3/2/2022,1,0,442.129,23,,,,,
3/2/2022,1,0,221.0645,12,,,,,
3/2/2022,1,4,790.4985,35,,,,,
3/2/2022,1,8,952.2,21,,,,,
3/2/2022,1,5,523.52025,17,,,,,
3/2/2022,1,1,5937.9008,57,,,,,
3/2/2022,4,6,1449,41,,,,,
3/2/2022,4,9,540.799,23,,,,,
3/2/2022,4,2,759,23,,,,,
3/2/2022,4,4,394.28325,17,,,,,
3/2/2022,4,0,220.0525,12,,,,,
3/2/2022,4,8,952.2,21,,,,,
3/2/2022,4,0,880.21,46,,,,,
3/2/2022,4,0,218.5,12,,,,,
3/2/2022,4,1,3958.6013,38,,,,,
3/2/2022,4,5,534.75,17,,,,,
3/2/2022,3,4,395.24925,17,,,,,
3/2/2022,3,7,263.074,12,,,,,
3/2/2022,3,8,952.2,21,,,,,
3/2/2022,3,0,442.129,23,,,,,
3/2/2022,3,6,1690.5,48,,,,,
3/2/2022,3,3,492.2,46,,,,,
3/2/2022,3,2,1518,46,,,,,
3/2/2022,3,1,4948.25105,47,,,,,
3/2/2022,3,5,523.52025,17,,,,,
3/2/2022,3,9,540.799,23,,,,,
4/2/2022,1,7,264.017,12,,,,,
4/2/2022,1,7,264.017,12,,,,,
4/2/2022,1,4,791.016,35,,,,,
4/2/2022,1,2,759,23,,,,,
4/2/2022,1,9,540.799,23,,,,,
4/2/2022,1,6,1207.5,35,,,,,
4/2/2022,1,5,521.8815,17,,,,,
4/2/2022,1,3,492.2,46,,,,,
4/2/2022,1,0,449.489,23,,,,,
4/2/2022,1,8,952.2,21,,,,,
4/2/2022,1,1,4948.25105,47,,,,,
4/2/2022,0,6,483,14,,,,,
4/2/2022,0,7,263.074,12,,,,,
4/2/2022,0,0,221.0645,12,,,,,
4/2/2022,0,2,759,23,,,,,
4/2/2022,0,4,395.24925,17,,,,,
4/2/2022,0,3,492.2,46,,,,,
4/2/2022,0,8,952.2,21,,,,,
4/2/2022,4,1,2968.9504,28,,,,,
4/2/2022,4,4,395.508,17,,,,,
4/2/2022,4,5,534.75,17,,,,,
4/2/2022,4,0,218.5,12,,,,,
4/2/2022,4,7,264.5,12,,,,,
4/2/2022,4,9,540.799,23,,,,,
4/2/2022,4,9,270.3995,12,,,,,
4/2/2022,4,6,1207.5,35,,,,,
4/2/2022,4,8,952.2,21,,,,,
4/2/2022,4,2,759,23,,,,,
4/2/2022,3,3,246.1,23,,,,,
4/2/2022,3,0,448.017,23,,,,,
4/2/2022,3,2,1518,46,,,,,
4/2/2022,3,0,656.5695,35,,,,,
4/2/2022,3,0,448.017,23,,,,,
4/2/2022,3,1,3958.6013,38,,,,,
4/2/2022,2,8,952.2,21,,,,,
4/2/2022,2,3,246.1,23,,,,,
4/2/2022,2,7,1505.35,68,,,,,
4/2/2022,3,7,722.154,35,,,,,
4/2/2022,3,6,1207.5,35,,,,,
4/2/2022,3,7,264.155,12,,,,,
4/2/2022,3,9,273.401,12,,,,,
4/2/2022,3,4,392.38575,17,,,,,
4/2/2022,3,5,534.75,17,,,,,
4/2/2022,3,5,521.1225,17,,,,,
9/4/2022,3,1,2825.37865,28,,,,,
9/4/2022,3,1,2825.37865,28,,,,,
9/4/2022,3,0,406.088,23,,,,,
9/4/2022,3,0,406.088,23,,,,,
9/4/2022,3,5,1131.945,35,,,,,
5/2/2022,3,0,450.754,23,,,,,
5/2/2022,3,0,450.754,23,,,,,
5/2/2022,3,1,4948.25105,47,,,,,
5/2/2022,3,7,1057.31,46,,,,,
5/2/2022,3,7,264.3275,12,,,,,
5/2/2022,3,6,1207.5,35,,,,,
5/2/2022,3,2,759,23,,,,,
5/2/2022,3,4,395.508,17,,,,,
5/2/2022,3,9,270.549,12,,,,,
5/2/2022,3,3,246.1,23,,,,,
5/2/2022,0,0,443.67,23,,,,,
5/2/2022,0,0,221.835,12,,,,,
5/2/2022,1,4,395.508,17,,,,,
5/2/2022,0,6,241.5,7,,,,,
5/2/2022,1,1,2968.9504,28,,,,,
5/2/2022,1,0,450.754,23,,,,,
5/2/2022,1,0,225.377,12,,,,,
5/2/2022,1,6,966,28,,,,,
5/2/2022,1,7,264.3275,12,,,,,
5/2/2022,0,9,270.3995,12,,,,,
5/2/2022,1,5,519.0525,17,,,,,
5/2/2022,0,7,528.563,23,,,,,
5/2/2022,0,7,264.2815,12,,,,,
5/2/2022,1,2,759,23,,,,,
5/2/2022,4,4,395.508,17,,,,,
5/2/2022,4,9,270.549,12,,,,,
5/2/2022,4,8,952.2,21,,,,,
5/2/2022,4,0,442.405,23,,,,,
5/2/2022,4,6,724.5,21,,,,,
5/2/2022,4,2,759,23,,,,,
5/2/2022,4,5,534.75,17,,,,,
5/2/2022,4,1,989.64975,9,,,,,
5/2/2022,2,0,448.017,23,,,,,
5/2/2022,2,9,270.3995,12,,,,,
5/2/2022,2,8,952.2,21,,,,,
6/2/2022,3,7,264.431,12,,,,,
6/2/2022,3,3,246.1,23,,,,,
6/2/2022,3,6,724.5,21,,,,,
6/2/2022,3,9,270.089,12,,,,,
6/2/2022,3,1,1979.30065,19,,,,,
6/2/2022,3,2,759,23,,,,,
6/2/2022,3,5,518.121,17,,,,,
6/2/2022,3,0,440.864,23,,,,,
6/2/2022,4,6,966,28,,,,,
6/2/2022,4,1,1979.30065,19,,,,,
6/2/2022,4,0,218.5,12,,,,,
6/2/2022,2,0,448.868,23,,,,,
6/2/2022,4,0,441.738,23,,,,,
6/2/2022,4,9,270.089,12,,,,,
6/2/2022,0,3,246.1,23,,,,,
6/2/2022,0,2,759,23,,,,,
6/2/2022,0,4,395.508,17,,,,,
6/2/2022,0,0,443.946,23,,,,,
6/2/2022,1,3,246.1,23,,,,,
6/2/2022,1,8,952.2,21,,,,,
6/2/2022,1,7,264.431,12,,,,,
6/2/2022,1,7,264.431,12,,,,,
6/2/2022,1,6,966,28,,,,,
6/2/2022,1,0,440.864,23,,,,,
6/2/2022,1,0,440.864,23,,,,,
6/2/2022,1,1,3958.6013,38,,,,,
6/2/2022,1,4,393.3345,17,,,,,
6/2/2022,1,9,270.089,12,,,,,
6/2/2022,0,7,264.408,12,,,,,
6/2/2022,0,6,483,14,,,,,
7/2/2022,0,6,241.5,7,,,,,
7/2/2022,0,7,264.454,12,,,,,
7/2/2022,0,3,246.1,23,,,,,
7/2/2022,0,0,219.903,12,,,,,
7/2/2022,4,5,534.75,17,,,,,
7/2/2022,4,9,270.779,12,,,,,
7/2/2022,4,8,952.2,21,,,,,
7/2/2022,4,6,483,14,,,,,
7/2/2022,4,1,989.64975,9,,,,,
7/2/2022,4,2,759,23,,,,,
7/2/2022,4,4,391.368,17,,,,,
7/2/2022,1,9,270.779,12,,,,,
7/2/2022,1,2,759,23,,,,,
7/2/2022,1,3,246.1,23,,,,,
7/2/2022,1,1,1979.30065,19,,,,,
7/2/2022,1,0,439.806,23,,,,,
7/2/2022,1,6,724.5,21,,,,,
7/2/2022,1,4,391.368,17,,,,,
7/2/2022,2,5,862.5,29,,,,,
7/2/2022,2,2,1123.32,34,,,,,
7/2/2022,3,6,966,28,,,,,
7/2/2022,3,1,2968.9504,28,,,,,
7/2/2022,3,2,759,23,,,,,
8/2/2022,0,9,270.779,12,,,,,
8/2/2022,1,7,264.4655,12,,,,,
8/2/2022,1,6,483,14,,,,,
8/2/2022,1,1,1979.30065,19,,,,,
8/2/2022,4,1,989.64975,9,,,,,
8/2/2022,4,6,483,14,,,,,
8/2/2022,4,9,269.468,12,,,,,
8/2/2022,4,2,759,23,,,,,
8/2/2022,4,0,218.5,12,,,,,
8/2/2022,0,2,759,23,,,,,
8/2/2022,0,6,241.5,7,,,,,
8/2/2022,3,9,269.468,12,,,,,
8/2/2022,3,7,528.977,23,,,,,
8/2/2022,3,7,264.4885,12,,,,,
8/2/2022,3,5,532.4385,17,,,,,
8/2/2022,3,0,428.352,23,,,,,
8/2/2022,3,0,214.176,12,,,,,
8/2/2022,3,6,241.9209,7,,,,,
9/2/2022,0,4,377.3265,17,,,,,
9/2/2022,4,4,378.189,17,,,,,
9/2/2022,4,6,254.5341,7,,,,,
9/2/2022,4,3,492.2,46,,,,,
9/2/2022,2,4,978.075,47,,,,,
9/2/2022,2,7,1442.1,66,,,,,
9/2/2022,2,2,1480.05,45,,,,,
9/2/2022,2,9,270.779,12,,,,,
9/2/2022,3,1,3958.6013,38,,,,,
9/2/2022,3,4,378.8445,17,,,,,
9/2/2022,3,2,759,23,,,,,
9/2/2022,3,3,738.3,69,,,,,
9/2/2022,3,7,565.593,23,,,,,
9/2/2022,3,7,282.7965,12,,,,,
9/2/2022,3,7,848.3895,35,,,,,
9/2/2022,3,9,540.293,23,,,,,
9/2/2022,3,6,2036.2728,55,,,,,
9/2/2022,3,5,533.232,17,,,,,
9/2/2022,3,5,533.232,17,,,,,
9/2/2022,3,5,533.232,17,,,,,
9/2/2022,3,0,433.09,23,,,,,
9/2/2022,3,8,952.2,21,,,,,
9/2/2022,1,9,270.1465,12,,,,,
9/2/2022,1,6,254.5341,7,,,,,
9/2/2022,1,4,378.189,17,,,,,
9/2/2022,1,0,215.878,12,,,,,
9/2/2022,1,0,215.878,12,,,,,
10/2/2022,0,0,216.8555,12,,,,,
10/2/2022,0,5,533.49075,17,,,,,
10/2/2022,0,7,278.9325,12,,,,,
10/2/2022,0,7,278.9325,12,,,,,
10/2/2022,1,7,569.756,23,,,,,
10/2/2022,1,7,284.878,12,,,,,
10/2/2022,1,5,534.198,17,,,,,
10/2/2022,0,6,254.5341,7,,,,,
10/2/2022,0,3,246.1,23,,,,,
10/2/2022,1,1,6927.5517,66,,,,,
10/2/2022,1,6,1530.5166,41,,,,,
10/2/2022,1,3,246.1,23,,,,,
10/2/2022,1,9,270.1235,12,,,,,
10/2/2022,1,4,758.0685,35,,,,,
10/2/2022,4,8,952.2,21,,,,,
10/2/2022,4,4,378.68925,17,,,,,
10/2/2022,4,2,759,23,,,,,
10/2/2022,4,9,540.247,23,,,,,
10/2/2022,4,6,1274.568,35,,,,,
10/2/2022,4,5,534.75,17,,,,,
10/2/2022,4,1,3958.6013,38,,,,,
10/2/2022,3,6,1785.6027,48,,,,,
10/2/2022,3,2,1518,46,,,,,
10/2/2022,3,3,492.2,46,,,,,
10/2/2022,3,5,534.198,17,,,,,
10/2/2022,3,8,952.2,21,,,,,
10/2/2022,3,9,540.247,23,,,,,
10/2/2022,3,7,854.634,35,,,,,
10/2/2022,3,4,379.03425,17,,,,,
10/2/2022,3,0,224.1235,12,,,,,
10/2/2022,3,0,672.3705,35,,,,,
10/2/2022,3,0,224.1235,12,,,,,
10/2/2022,2,7,1385.9225,58,,,,,
10/2/2022,2,6,254.5341,7,,,,,
10/2/2022,2,2,717.255,22,,,,,
10/2/2022,2,1,989.64975,9,,,,,
10/2/2022,2,5,859.05,29,,,,,
11/2/2022,0,7,282.4745,12,,,,,
11/2/2022,0,3,492.2,46,,,,,
11/2/2022,0,3,246.1,23,,,,,
11/2/2022,0,9,270.1235,12,,,,,
11/2/2022,0,9,270.1235,12,,,,,
11/2/2022,0,0,220.708,12,,,,,
11/2/2022,0,0,220.708,12,,,,,
11/2/2022,0,0,220.708,12,,,,,
11/2/2022,0,4,378.327,17,,,,,
11/2/2022,0,6,255.0861,7,,,,,
11/2/2022,0,2,759,23,,,,,
11/2/2022,0,5,530.955,17,,,,,
11/2/2022,0,8,952.2,21,,,,,
11/2/2022,4,2,759,23,,,,,
11/2/2022,4,8,952.2,21,,,,,
11/2/2022,4,6,1020.8964,28,,,,,
11/2/2022,4,9,540.799,23,,,,,
11/2/2022,4,4,378.37875,17,,,,,
11/2/2022,4,5,534.75,17,,,,,
11/2/2022,4,7,264.5,12,,,,,
11/2/2022,4,0,446.039,23,,,,,
11/2/2022,2,9,270.1235,12,,,,,
11/2/2022,2,6,255.0861,7,,,,,
11/2/2022,2,3,246.1,23,,,,,
11/2/2022,2,8,952.2,21,,,,,
11/2/2022,2,7,1464.87,67,,,,,
11/2/2022,2,0,2185,115,,,,,
11/2/2022,1,6,1531.3446,41,,,,,
11/2/2022,1,5,532.31775,17,,,,,
11/2/2022,1,5,532.31775,17,,,,,
11/2/2022,1,3,246.1,23,,,,,
11/2/2022,1,8,952.2,21,,,,,
11/2/2022,1,4,1135.13625,52,,,,,
11/2/2022,1,7,284.2225,12,,,,,
11/2/2022,1,9,540.799,23,,,,,
11/2/2022,1,2,759,23,,,,,
11/2/2022,3,5,532.31775,17,,,,,
11/2/2022,3,5,532.31775,17,,,,,
11/2/2022,3,6,1276.1205,35,,,,,
11/2/2022,3,0,443.854,23,,,,,
11/2/2022,3,0,221.927,12,,,,,
11/2/2022,3,0,221.927,12,,,,,
11/2/2022,3,0,221.927,12,,,,,
11/2/2022,3,9,270.3995,12,,,,,
11/2/2022,3,2,759,23,,,,,
11/2/2022,3,3,246.1,23,,,,,
11/2/2022,3,7,843.525,35,,,,,
11/2/2022,3,7,562.35,23,,,,,
12/2/2022,4,5,534.75,17,,,,,
12/2/2022,4,6,510.531,14,,,,,
12/2/2022,0,7,271.7105,12,,,,,
12/2/2022,0,7,271.7105,12,,,,,
12/2/2022,4,4,377.499,17,,,,,
12/2/2022,0,0,217.3385,12,,,,,
12/2/2022,0,0,217.3385,12,,,,,
12/2/2022,0,0,217.3385,12,,,,,
12/2/2022,4,9,270.227,12,,,,,
12/2/2022,2,2,705.87,21,,,,,
12/2/2022,2,6,255.2241,7,,,,,
12/2/2022,2,6,510.4482,14,,,,,
12/2/2022,1,6,765.7965,21,,,,,
12/2/2022,1,0,225.653,12,,,,,
12/2/2022,1,5,531.28275,17,,,,,
12/2/2022,1,5,531.28275,17,,,,,
12/2/2022,1,7,282.164,12,,,,,
12/2/2022,1,4,377.499,17,,,,,
12/2/2022,1,2,759,23,,,,,
12/2/2022,3,9,270.227,12,,,,,
12/2/2022,3,0,223.0885,12,,,,,
12/2/2022,3,0,446.177,23,,,,,
12/2/2022,3,0,223.0885,12,,,,,
12/2/2022,3,6,1276.3965,35,,,,,
12/2/2022,3,7,280.899,12,,,,,
12/2/2022,3,7,561.798,23,,,,,
12/2/2022,3,7,842.697,35,,,,,
12/2/2022,3,2,741.934,23,,,,,
12/2/2022,3,4,377.499,17,,,,,
12/2/2022,3,3,492.2,46,,,,,
12/2/2022,3,8,952.2,21,,,,,
12/2/2022,3,5,531.28275,17,,,,,
12/2/2022,3,5,531.28275,17,,,,,
13/2/2022,3,7,831.243,35,,,,,
13/2/2022,3,7,554.162,23,,,,,
13/2/2022,3,0,215.97,12,,,,,
13/2/2022,3,0,431.94,23,,,,,
13/2/2022,3,2,752.491,23,,,,,
13/2/2022,3,3,246.1,23,,,,,
13/2/2022,3,6,1021.1724,28,,,,,
13/2/2022,3,5,529.8855,17,,,,,
13/2/2022,3,5,529.8855,17,,,,,
13/2/2022,4,6,765.8793,21,,,,,
13/2/2022,1,7,280.8645,12,,,,,
13/2/2022,1,4,375.34275,17,,,,,
13/2/2022,1,8,952.2,21,,,,,
13/2/2022,1,3,246.1,23,,,,,
13/2/2022,4,8,952.2,21,,,,,
13/2/2022,4,2,746.005,23,,,,,
13/2/2022,4,2,746.005,23,,,,,
13/2/2022,4,9,270.5145,12,,,,,
13/2/2022,4,9,270.5145,12,,,,,
13/2/2022,1,0,220.5355,12,,,,,
13/2/2022,1,6,1021.1724,28,,,,,
13/2/2022,1,9,270.5145,12,,,,,
13/2/2022,2,0,1311,69,,,,,
13/2/2022,2,2,721.05,22,,,,,
13/2/2022,2,7,1518,69,,,,,
13/2/2022,0,5,529.644,17,,,,,
13/2/2022,0,0,220.064,12,,,,,
13/2/2022,0,0,220.064,12,,,,,
13/2/2022,0,3,246.1,23,,,,,
13/2/2022,0,6,255.2793,7,,,,,
13/2/2022,0,4,375.51525,17,,,,,
13/2/2022,0,7,272.3315,12,,,,,
13/2/2022,0,7,272.3315,12,,,,,
13/2/2022,2,8,952.2,21,,,,,
13/2/2022,2,5,807.3,27,,,,,
14/2/2022,0,0,215.97,12,,,,,
14/2/2022,0,7,277.081,12,,,,,
14/2/2022,0,3,246.1,23,,,,,
14/2/2022,0,9,270.5145,12,,,,,
14/2/2022,4,6,510.6,14,,,,,
14/2/2022,4,9,270.296,12,,,,,
14/2/2022,4,4,374.8425,17,,,,,
14/2/2022,4,5,356.5,12,,,,,
14/2/2022,3,9,270.296,12,,,,,
14/2/2022,3,8,952.2,21,,,,,
14/2/2022,3,6,765.9,21,,,,,
14/2/2022,3,5,530.1615,17,,,,,
14/2/2022,3,0,217.442,12,,,,,
14/2/2022,3,7,829.311,35,,,,,
14/2/2022,3,3,246.1,23,,,,,
14/2/2022,3,2,1515.056,46,,,,,
14/2/2022,2,2,717.255,22,,,,,
14/2/2022,1,4,374.8425,17,,,,,
14/2/2022,2,6,255.2931,7,,,,,
14/2/2022,1,6,765.8793,21,,,,,
14/2/2022,1,2,752.491,23,,,,,
14/2/2022,1,5,530.1615,17,,,,,
14/2/2022,1,5,530.1615,17,,,,,
14/2/2022,1,9,270.296,12,,,,,
14/2/2022,2,9,270.5145,12,,,,,
15/2/2022,4,9,271.906,12,,,,,
15/2/2022,4,8,952.2,21,,,,,
15/2/2022,4,2,757.988,23,,,,,
15/2/2022,4,6,510.6,14,,,,,
15/2/2022,4,5,534.75,17,,,,,
15/2/2022,1,4,377.51625,17,,,,,
15/2/2022,1,6,510.6,14,,,,,
15/2/2022,2,5,862.5,29,,,,,
15/2/2022,2,7,1518,69,,,,,
15/2/2022,2,2,1472.46,45,,,,,
15/2/2022,2,0,1302.26,69,,,,,
15/2/2022,3,6,255.3,7,,,,,
15/2/2022,3,5,531.093,17,,,,,
15/2/2022,3,4,377.51625,17,,,,,
15/2/2022,3,0,216.6715,12,,,,,
15/2/2022,3,0,216.6715,12,,,,,
15/2/2022,3,7,546.986,23,,,,,
15/2/2022,3,7,546.986,23,,,,,
15/2/2022,0,0,217.649,12,,,,,
16/2/2022,0,4,372.89325,17,,,,,
16/2/2022,0,7,315.7095,12,,,,,
16/2/2022,0,9,271.906,12,,,,,
16/2/2022,0,6,255.3,7,,,,,
16/2/2022,4,7,1268.726,46,,,,,
16/2/2022,4,4,377.68875,17,,,,,
16/2/2022,4,3,246.1,23,,,,,
16/2/2022,2,9,271.906,12,,,,,
16/2/2022,1,6,249.0486,7,,,,,
16/2/2022,3,7,634.363,23,,,,,
16/2/2022,3,6,994.9524,28,,,,,
16/2/2022,3,5,530.48925,17,,,,,
16/2/2022,3,5,530.48925,17,,,,,
16/2/2022,3,3,492.2,46,,,,,
16/2/2022,3,2,714.242,23,,,,,
16/2/2022,3,0,624.243,35,,,,,
16/2/2022,3,0,208.081,12,,,,,
16/2/2022,3,9,188.324,12,,,,,
16/2/2022,3,4,377.68875,17,,,,,
17/2/2022,1,0,410.136,23,,,,,
17/2/2022,1,3,246.1,23,,,,,
17/2/2022,1,5,532.14525,17,,,,,
17/2/2022,1,6,994.3176,28,,,,,
17/2/2022,1,2,714.242,23,,,,,
17/2/2022,1,9,180.8375,12,,,,,
17/2/2022,1,4,756.999,35,,,,,
17/2/2022,2,3,246.1,23,,,,,
17/2/2022,2,3,246.1,23,,,,,
17/2/2022,0,5,530.748,17,,,,,
17/2/2022,0,6,497.4762,14,,,,,
17/2/2022,2,6,994.9524,28,,,,,
17/2/2022,2,9,188.324,12,,,,,
17/2/2022,3,9,180.8375,12,,,,,
17/2/2022,3,6,745.5933,21,,,,,
17/2/2022,3,0,600.7485,35,,,,,
17/2/2022,3,8,952.2,21,,,,,
17/2/2022,3,2,1426.506,46,,,,,
17/2/2022,0,0,206.954,12,,,,,
17/2/2022,0,0,206.954,12,,,,,
17/2/2022,3,7,991.7025,35,,,,,
17/2/2022,3,3,492.2,46,,,,,
17/2/2022,3,4,378.603,17,,,,,
17/2/2022,2,7,634.363,23,,,,,
17/2/2022,0,9,376.648,23,,,,,
17/2/2022,0,3,492.2,46,,,,,
17/2/2022,0,7,325.6915,12,,,,,
17/2/2022,4,5,532.14525,17,,,,,
17/2/2022,4,6,1242.6555,35,,,,,
17/2/2022,4,9,180.8375,12,,,,,
17/2/2022,4,2,713.644,23,,,,,
17/2/2022,4,8,952.2,21,,,,,
18/2/2022,1,6,745.4277,21,,,,,
18/2/2022,1,8,952.2,21,,,,,
18/2/2022,1,0,202.906,12,,,,,
18/2/2022,1,4,1135.13625,52,,,,,
18/2/2022,1,3,246.1,23,,,,,
18/2/2022,1,7,322.1955,12,,,,,
18/2/2022,0,9,180.8375,12,,,,,
18/2/2022,0,7,334.4545,12,,,,,
18/2/2022,0,4,378.9135,17,,,,,
18/2/2022,0,8,952.2,21,,,,,
18/2/2022,0,0,202.354,12,,,,,
18/2/2022,0,6,497.0622,14,,,,,
18/2/2022,0,6,497.0622,14,,,,,
18/2/2022,0,3,492.2,46,,,,,
18/2/2022,4,9,351.371,23,,,,,
18/2/2022,4,6,993.9036,28,,,,,
18/2/2022,4,7,322,12,,,,,
18/2/2022,4,8,952.2,21,,,,,
18/2/2022,4,4,378.37875,17,,,,,
18/2/2022,4,2,713.161,23,,,,,
18/2/2022,2,8,952.2,21,,,,,
18/2/2022,2,7,661.135,23,,,,,
18/2/2022,2,3,246.1,23,,,,,
18/2/2022,2,7,1423.125,57,,,,,
18/2/2022,2,6,994.1244,28,,,,,
18/2/2022,2,0,1242,69,,,,,
18/2/2022,3,9,175.6855,12,,,,,
18/2/2022,3,8,952.2,21,,,,,
18/2/2022,3,3,246.1,23,,,,,
18/2/2022,3,7,966.3795,35,,,,,
18/2/2022,3,5,533.646,17,,,,,
18/2/2022,3,7,644.253,23,,,,,
18/2/2022,3,0,406.962,23,,,,,
18/2/2022,3,6,496.8828,14,,,,,
19/2/2022,2,6,745.3242,21,,,,,
19/2/2022,2,9,175.6855,12,,,,,
19/2/2022,2,7,304.6695,12,,,,,
19/2/2022,2,2,1657.725,53,,,,,
19/2/2022,3,2,713,23,,,,,
19/2/2022,3,6,745.2,21,,,,,
19/2/2022,3,7,639.768,23,,,,,
19/2/2022,3,9,173.7995,12,,,,,
19/2/2022,3,3,246.1,23,,,,,
19/2/2022,3,0,398.521,23,,,,,
19/2/2022,3,4,372.09975,17,,,,,
19/2/2022,0,5,533.646,17,,,,,
19/2/2022,1,2,713.069,23,,,,,
19/2/2022,1,4,376.34325,17,,,,,
19/2/2022,1,0,203.113,12,,,,,
19/2/2022,0,6,248.4414,7,,,,,
19/2/2022,0,6,248.4414,7,,,,,
19/2/2022,1,6,496.8,14,,,,,
19/2/2022,1,9,173.7995,12,,,,,
19/2/2022,0,0,201.48,12,,,,,
19/2/2022,1,5,534.28425,17,,,,,
19/2/2022,1,8,952.2,21,,,,,
19/2/2022,0,4,377.44725,17,,,,,
19/2/2022,0,7,304.6695,12,,,,,
19/2/2022,0,9,175.6855,12,,,,,
19/2/2022,0,9,175.6855,12,,,,,
19/2/2022,0,3,246.1,23,,,,,
19/2/2022,4,7,322,12,,,,,
19/2/2022,4,5,534.336,17,,,,,
19/2/2022,4,6,496.8,14,,,,,
19/2/2022,4,8,952.2,21,,,,,
19/2/2022,4,7,1599.305,58,,,,,
19/2/2022,4,9,173.7995,12,,,,,
19/2/2022,4,9,521.3985,35,,,,,
19/2/2022,4,2,713.023,23,,,,,
20/2/2022,2,7,319.884,12,,,,,
20/2/2022,2,5,534.405,17,,,,,
20/2/2022,2,6,496.8,14,,,,,
20/2/2022,2,4,1242,69,,,,,
20/2/2022,2,2,648.83,21,,,,,
20/2/2022,2,3,246.1,23,,,,,
20/2/2022,4,7,334.443,12,,,,,
20/2/2022,4,3,246.1,23,,,,,
20/2/2022,4,4,375.4635,17,,,,,
20/2/2022,4,9,173.1555,12,,,,,
20/2/2022,0,6,248.4,7,,,,,
20/2/2022,0,6,248.4,7,,,,,
20/2/2022,0,9,173.7995,12,,,,,
20/2/2022,0,3,246.1,23,,,,,
20/2/2022,4,6,745.2,21,,,,,
20/2/2022,0,7,669.967,23,,,,,
20/2/2022,3,6,248.4,7,,,,,
20/2/2022,3,7,334.443,12,,,,,
20/2/2022,3,9,173.1555,12,,,,,
20/2/2022,3,7,334.443,12,,,,,
20/2/2022,3,3,246.1,23,,,,,
20/2/2022,3,8,940.7943,21,,,,,
20/2/2022,3,0,400.706,23,,,,,
20/2/2022,3,2,713,23,,,,,
20/2/2022,1,6,745.2,21,,,,,
20/2/2022,1,9,173.1555,12,,,,,
20/2/2022,1,0,202.8255,12,,,,,
20/2/2022,1,4,374.2215,17,,,,,
20/2/2022,1,3,246.1,23,,,,,
21/2/2022,0,7,334.443,12,,,,,
21/2/2022,0,8,940.7943,21,,,,,
21/2/2022,0,0,200.353,12,,,,,
21/2/2022,0,5,518.949,17,,,,,
21/2/2022,3,7,333.1205,12,,,,,
21/2/2022,3,6,496.8,14,,,,,
21/2/2022,3,3,246.1,23,,,,,
21/2/2022,3,0,203.803,12,,,,,
21/2/2022,1,9,172.753,12,,,,,
21/2/2022,1,4,371.03025,17,,,,,
21/2/2022,1,0,203.1475,12,,,,,
21/2/2022,4,7,333.1205,12,,,,,
21/2/2022,1,5,518.949,17,,,,,
21/2/2022,4,8,944.9964,21,,,,,
21/2/2022,4,2,713,23,,,,,
21/2/2022,1,6,248.4,7,,,,,
21/2/2022,4,6,496.8,14,,,,,
21/2/2022,4,5,518.949,17,,,,,
21/2/2022,4,5,518.949,17,,,,,
21/2/2022,2,5,1690.5,56,,,,,
21/2/2022,2,2,1008.895,33,,,,,
21/2/2022,2,0,1028.79,57,,,,,
21/2/2022,2,5,518.949,17,,,,,
21/2/2022,2,7,334.443,12,,,,,
21/2/2022,2,7,334.443,12,,,,,
